std_smiles,source,MolWeight,nbAtoms,nbHeavyAtoms,nbRing,nbRotBd,nbHBdAcc,ndHBdDon,TopoPolSurfAir,MolarRefract,CombDipolPolariz,LogP_pred,MP_pred,BP_pred,LogVP_pred,LogWS_pred,LogHL_pred,RT_pred,LogKOA_pred,ionization,pKa_b_pred,LogD55_pred,LogD74_pred,LogOH_pred,nbNring,pKa_b_pred_divN,pKa_b_pred_multN,frac_OS_N,pKa_b_pred_div_O_S,frac_N,frac_OS_atoms,frac_ring_N,frac_Nring_atoms,frac_ring_atoms,C-C,C-C-C,C-N,C-N-C,C-C-N-C,C-C-C-N-C,C-N-C-C-O,C-C-N,C-C-N-C-C,C-C-C-N,N-C-C-O,C-C-C-O,C-C-C-C,C-C-O,C-O,C,N,O,C-C-C-C-O,C-C-O-C,C-O-C,C-C-C-C-N,N-C-C-C-O,C-C-C-O-C,O-C-O,C-N-C-C-N,N-C-C-N,C-N-C-C-S,N-C-C-S,C-C-S,C-C-S-C,C-S,C-S-C,S,C-C-O-C-C,C-O-C-O,C-O-C-C-N,C-C-N-C-O,C-N-C-O,N-C-O,N-C-C-C-N,C-O-C-C-O,O-C-C-O,O-C-C-C-O,N-C-N,C-N-C-N,C-C-N-C-N,C-N-C-N-C,C-S-C-N,C-N-C-S-C,N-C-S,C-N-C-S,C-C-N-C-S,N-C-S-C-N,C-C-O-C-O,C-O-C-O-C,C-C-C-C-C,C-C-C-S,O-C-C-C-S,O-C-N-C-S,S-C-N-C-S,O-C-N-C-O,C-C-C-S-C,C-C-S-C-C,C-N-C-O-C,C-O-C-N,C-C-O-C-N,C-C-O-N,C-C-O-N-C,C-O-N,C-N-O-C,C-C-N-O-C,N-O,C-N-O,C-C-N-O,N-C-C-N-O,C-S-C-C-N,C-C-S-C-N,N-C-C-C-S,N-C-O-C-O,C-S-C-C-O,O-C-C-S,N-C-N-C-O,C-C-C-C-S,S-C-C-S,O-C-O-C-O,C-S-C-S,S-C-S,C-S-C-C-S
CN(C)CCOCCN(C)C,screening,160.15756326,31,11,0,6,3,0,15.71,49.0507,0.808,0.248236828038651,-13.4052655954347,178.490095155128,0.461354556247584,-0.0302319696885184,-4.7323088024325,2.88063557113299,4.42254477581621,1,9.17319214300803,-3.42504747573778,-1.53221565466971,-10.4379631246171,0,4.586596071504015,18.34638428601606,0.5,4.586596071504015,0.064516129032258,0.032258064516129,0.0,0.0,0.0,2,0,6,6,4,0,4,2,0,0,2,0,0,2,2,8,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN(C)CCOCCN(C)CCO,screening,190.168127944,35,13,0,8,4,1,35.94,55.343,1.063,-0.138490263228243,31.3047225849459,223.805594026684,-2.61852360788333,0.812504366253929,-8.08825509002355,2.51833801941993,7.71329112581296,1,8.76954783011331,-3.40827150350938,-1.52619846181718,-10.4589429502048,0,4.384773915056655,17.53909566022662,1.0,8.76954783011331,0.0571428571428571,0.0571428571428571,0.0,0.0,0.0,3,0,6,6,6,0,6,3,1,0,3,0,0,3,3,9,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN(C)CCOCCO,screening,133.11027872,24,9,0,5,3,1,32.7,37.3239,0.815,-0.0225586453484442,-4.23646292090625,179.774809302932,-0.984553941116574,0.938784690266641,-8.47475184546888,0.0,4.97285060478497,1,9.13064834970737,-3.65330863984938,-1.76120772214813,-10.479247612874,0,9.13064834970737,9.13064834970737,2.0,18.26129669941474,0.0416666666666666,0.0833333333333333,0.0,0.0,0.0,2,0,3,3,2,0,2,1,0,0,1,0,0,3,3,6,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN(C)CCOCCOCCN(C)C,screening,204.183778008,38,14,0,9,4,0,24.94,60.0942,0.993,-0.103179948897037,26.1155424396785,229.416157845222,-0.798264107814268,0.513189136269334,-5.54639919688413,4.62653001968009,5.75739447290306,1,8.47357622421832,-3.07721746670541,-1.21195201250471,-10.4384197949837,0,4.23678811210916,16.94715244843664,1.0,8.47357622421832,0.0526315789473684,0.0526315789473684,0.0,0.0,0.0,3,0,6,6,4,0,4,2,0,0,2,0,0,4,4,10,2,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN(C)CCOCCOCCO,screening,177.136493468,31,12,0,8,4,1,41.93,48.3674,1.0,-0.470891388076971,-7.62485661015451,233.846545221907,-1.6774210563577,0.829051089267787,-8.54885734306383,2.22029127755521,7.6001103548736,1,8.98214983725843,-3.9531843000653,-2.06426172367992,-10.4092639176795,0,8.98214983725843,8.98214983725843,3.0,26.94644951177529,0.032258064516129,0.0967741935483871,0.0,0.0,0.0,3,0,3,3,2,0,2,1,0,0,1,0,0,5,5,8,1,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN(C)CCOCCOCCOCCN(C)C,screening,248.209992756,45,17,0,12,5,0,34.17,71.1377,1.178,-0.215917253225817,24.7839702822601,257.779500055016,-1.9443115073222,-0.377732758411091,-5.89909085160761,8.50741790116638,7.25532662951465,1,8.42788386216764,-3.14431355678664,-1.28273160001156,-10.6210186721986,0,4.21394193108382,16.85576772433528,1.5,12.64182579325146,0.0444444444444444,0.0666666666666666,0.0,0.0,0.0,4,0,6,6,4,0,4,2,0,0,2,0,0,6,6,12,2,3,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN(C)CCOCCOCCOCCO,screening,221.162708216,38,15,0,11,5,1,51.16,59.4109,1.185,-0.543890836453469,6.27874626637086,254.038639132822,-2.21200206763894,0.72399113318332,-8.24481481037996,6.36209505330242,8.64673863017905,1,8.81754893905962,-3.86164876809521,-1.97773507132711,-10.5982824452421,0,8.81754893905962,8.81754893905962,4.0,35.27019575623848,0.0263157894736842,0.1052631578947368,0.0,0.0,0.0,4,0,3,3,2,0,2,1,0,0,1,0,0,7,7,10,1,4,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN(C)CCS,screening,105.061220352,17,6,0,2,1,0,42.04,32.4074,1.093,1.23719839719736,-37.6176847593227,152.616136143857,1.13261769775637,-0.142144820814777,-3.98560251641689,2.22366793338945,3.0390633502733,2,10.0114234832501,-2.40696761408594,-0.51462851889781,-10.978541244911,0,10.0114234832501,10.0114234832501,1.0,10.0114234832501,0.0588235294117647,0.0588235294117647,0.0,0.0,0.0,1,0,3,3,2,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN(C)CCSCCN(C)C,100MDamines,176.13471964,31,11,0,6,2,0,31.78,55.2251,0.812,1.04236806345286,-19.2544782104635,190.504562404627,-0.946261033175264,-1.74149578435286,-4.4663426661301,5.12124571209566,5.20262900817532,1,8.44992786268291,-1.90804689334088,-0.0446434672592246,-10.5531861701334,0,4.224963931341455,16.89985572536582,0.5,4.224963931341455,0.064516129032258,0.032258064516129,0.0,0.0,0.0,2,0,6,6,4,0,0,2,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,4,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
CN(C)CCSCCO,screening,149.0874351,24,9,0,5,2,1,48.77,43.4983,0.886,0.522920559109084,-0.194148987049017,204.717988085405,-1.28632876206307,-0.0929914896388821,-8.56398914023881,2.36337884699648,6.69967414693267,1,7.63888622394282,-1.6191085296942,0.086225339227786,-10.4501454710793,0,7.63888622394282,7.63888622394282,2.0,15.27777244788564,0.0416666666666666,0.0833333333333333,0.0,0.0,0.0,2,0,3,3,2,0,0,1,0,0,0,0,0,1,1,6,1,1,0,0,0,0,0,0,0,0,0,2,1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
CN(C)CSCCO,screening,135.071785036,21,8,0,4,2,1,48.77,38.3078,0.886,0.314921952869644,0.40756073191272,195.727478101515,-0.211607437437255,0.290238754552584,-6.56458975039869,0.952125589335134,5.97668510431647,1,5.13160598574954,0.160145119488481,0.312587299294904,-10.7139013121667,0,5.13160598574954,5.13160598574954,2.0,10.26321197149908,0.0476190476190476,0.0952380952380952,0.0,0.0,0.0,1,0,3,3,0,0,0,0,0,0,0,0,0,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
CN(C1CC1)C1CCCN(CCO)C1,screening,198.173213324,36,14,2,4,3,1,26.71,51.3483,1.1,1.70986875078311,44.2209829805181,277.340894042824,-4.04528793646731,-0.304740500029886,-8.92716403422218,7.16075695980072,8.59436990327473,1,10.0758678372304,-2.86601061860861,-0.966914166005772,-10.5969995729625,0,5.0379339186152,20.1517356744608,0.5,5.0379339186152,0.0555555555555555,0.0277777777777777,0.0,0.0,0.0555555555555555,8,3,6,6,14,4,2,7,6,3,1,0,2,1,1,11,2,1,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN(C1CC1)C1CCN(CCO)C1,screening,184.15756326,33,13,2,4,3,1,26.71,48.4367,1.1,0.204129012068342,48.4857533630845,270.465632829291,-2.84745936973552,0.492397721698102,-8.87811596077558,5.39267129035314,8.3734321263839,1,10.6682924888601,-4.96416642453969,-3.06439756243262,-10.562499741484,0,5.33414624443005,21.3365849777202,0.5,5.33414624443005,0.0606060606060606,0.0303030303030303,0.0,0.0,0.0606060606060606,7,2,6,6,12,2,2,7,6,1,1,0,0,1,1,10,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN(C1CC1)C1CCN(CCO)CC1,screening,198.173213324,36,14,2,4,3,1,26.71,51.3483,1.1,1.70452553554666,44.3250200035626,277.348807604055,-4.03479241076747,-0.31027567797414,-6.56224439352422,7.12077384793251,8.59436990327473,1,10.4629255066396,-3.25840470104171,-1.35877552390193,-10.5969840853987,0,5.2314627533198,20.9258510132792,0.5,5.2314627533198,0.0555555555555555,0.0277777777777777,0.0,0.0,0.0555555555555555,8,3,6,6,14,6,2,7,6,4,1,0,2,1,1,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN(CC1(O)CCOCC1)C1CCCCC1O,screening,243.18344366,42,17,2,3,4,2,52.93,56.048,1.213,1.65394396180764,128.050109489444,299.573333298385,-4.67318272116962,-1.24492718394485,-8.66243532963628,6.50399093393315,8.17769013583074,1,9.81922586783541,-2.66530272925469,-0.766932851422975,-10.7880140691872,0,9.81922586783541,9.81922586783541,3.0,29.45767760350623,0.0238095238095238,0.0714285714285714,0.0,0.0,0.0476190476190476,11,11,3,3,6,8,4,3,2,4,2,6,10,7,4,13,1,3,4,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN(CC1CC1)C1CC(O)C1,screening,155.131014164,28,11,2,3,2,1,23.47,40.1969,0.88,1.21570316975912,112.706822691973,245.978454231613,-1.66130918361738,0.0022127654233125,-6.33357513053936,4.56836854352357,7.78265976670529,1,9.83444084418757,-3.11875778078658,-1.2203318865876,-10.4391608628819,0,9.83444084418757,9.83444084418757,1.0,9.83444084418757,0.0357142857142857,0.0357142857142857,0.0,0.0,0.0714285714285714,8,6,3,3,6,8,0,3,2,4,0,2,0,2,1,9,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN(CC1CCCCN1CCO)C1CC1,screening,212.188863388,39,15,2,5,3,1,26.71,54.2599,1.1,2.02812731931949,44.8855613840449,309.507661146221,-6.31931059759633,-1.33763565569325,-8.99687688133854,9.5507720359015,9.22592316136889,1,9.41181705817242,-1.88374294240778,0.0121043258407694,-10.6315614566041,1,4.70590852908621,18.82363411634484,0.5,4.70590852908621,0.0512820512820512,0.0256410256410256,0.5,0.5,0.0512820512820512,9,4,6,6,14,4,2,7,6,3,1,0,3,1,1,12,2,1,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN(CC1CCCN(CCO)C1)C1CC1,screening,212.188863388,39,15,2,5,3,1,26.71,57.0056,1.1,2.02421379699731,44.9299497116152,307.603491089929,-6.31096938649802,-1.1041180479807,-5.98952633862179,8.86153514936066,9.22592316136889,1,9.93323355572452,-2.40903577431004,-0.5102900854597,-10.6371915327055,0,4.96661677786226,19.86646711144904,0.5,4.96661677786226,0.0512820512820512,0.0256410256410256,0.0,0.0,0.0512820512820512,9,5,6,6,12,8,2,6,4,5,1,0,3,1,1,12,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN(CC1CCCN1CCO)C1CC1,screening,198.173213324,36,14,2,5,3,1,26.71,51.3483,1.1,1.31268553280718,48.6711664973481,277.321089921823,-4.03046293007897,-0.301185363481605,-8.92537487953751,7.96739257928222,8.59436990327473,1,9.56501814973629,-2.75237000624051,-0.855292573524879,-10.5969911688044,1,4.782509074868145,19.13003629947258,0.5,4.782509074868145,0.0555555555555555,0.0277777777777777,0.5,0.5,0.0555555555555555,8,3,6,6,12,2,2,7,5,1,1,0,1,1,1,11,2,1,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN(CC1CCN(CCO)C1)C1CC1,screening,198.173213324,36,14,2,5,3,1,26.71,52.5538,1.1,1.2756807479165,48.663810259278,277.321958953209,-4.01407601979557,-0.289907106227761,-6.24542119865475,7.26188087522498,8.59436990327473,1,10.2739842374873,-3.49831079753513,-1.598883599083,-10.6078135050162,0,5.13699211874365,20.5479684749746,0.5,5.13699211874365,0.0555555555555555,0.0277777777777777,0.0,0.0,0.0555555555555555,8,4,6,6,10,5,2,6,4,3,1,0,1,1,1,11,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN(CC1CCN(CCO)CC1)C1CC1,screening,212.188863388,39,15,2,5,3,1,26.71,55.4654,1.1,2.02221704129487,44.9827549642039,307.486449171507,-6.30235894833178,-1.10118517939364,-5.46728170614993,8.45528338989922,9.22592316136889,1,9.68639950388294,-2.1642107355085,-0.266422546484745,-10.6372002306599,0,4.84319975194147,19.37279900776588,0.5,4.84319975194147,0.0512820512820512,0.0256410256410256,0.0,0.0,0.0512820512820512,9,5,6,6,12,6,2,6,4,4,1,0,4,1,1,12,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN(CC1CCOC1)CC1(CO)CCOCC1,screening,243.18344366,42,17,2,5,4,1,41.93,64.6214,1.249,1.40330594679218,94.6206380217729,269.850736915726,-5.30682221626092,-0.362221270193542,-6.8000243044337,8.29448008846664,9.16035888497944,1,10.0422760785766,-3.13898259132427,-1.23995871639773,-10.7895136546966,0,10.0422760785766,10.0422760785766,3.0,30.126828235729803,0.0238095238095238,0.0714285714285714,0.0,0.0,0.0476190476190476,10,12,3,3,4,10,0,2,1,5,0,6,7,5,5,13,1,3,6,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN(CC1CO1)C1CC1,screening,127.099714036,22,9,2,3,2,0,15.77,32.2572,0.782,0.92414737357475,-14.6680289569449,198.836931594368,0.337006755147702,0.374085699830877,-4.96555352413488,2.66404095826874,3.92163465553428,1,8.08424954784326,-1.6612318915762,0.158228259335107,-10.5050410483871,0,8.08424954784326,8.08424954784326,1.0,8.08424954784326,0.0454545454545454,0.0454545454545454,0.0,0.0,0.0909090909090909,5,1,3,3,6,2,2,3,2,1,1,0,0,1,2,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN(CCCO)CCCO,100MDamines,147.125928784,27,10,0,6,3,2,43.7,38.3959,1.019,-0.119329097269685,-9.9680453069235,243.542127398538,-2.95438139367332,0.857961170537629,-7.24905564524174,2.01946955901437,7.70080698554288,1,9.31342500133155,-3.93282082934173,-2.03802302561873,-10.3980634996209,0,9.31342500133155,9.31342500133155,2.0,18.6268500026631,0.037037037037037,0.074074074074074,0.0,0.0,0.0,4,2,3,3,4,4,0,2,1,2,0,2,0,2,2,7,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN(CCO)C12CC3CC(CC(O)(C3)C1)C2,screening,225.172878976,39,16,0,3,3,2,43.7,62.5523,1.166,-0.0899701602121839,206.165906305825,300.588887033874,-5.50325400050561,-1.46749523022066,-6.5424648823081,9.4369958723125,8.14849458156861,1,9.69811312011038,-4.28811080089295,-2.39026390249621,-10.7238353869594,0,9.69811312011038,9.69811312011038,2.0,19.39622624022076,0.0256410256410256,0.0512820512820512,0.0,0.0,0.0,13,18,3,3,8,6,2,4,3,3,1,3,24,4,2,13,1,2,6,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN(CCO)C1CC1,screening,115.099714036,21,8,1,3,2,1,23.47,29.8048,0.741,0.430795489245889,24.0685376314204,186.030556305227,-0.760331839501672,0.936270095411177,-6.25771557924364,0.534181954799047,4.89807618173505,1,9.56973941840803,-3.63898091422833,-1.74187198962287,-10.636660267476,0,9.56973941840803,9.56973941840803,1.0,9.56973941840803,0.0476190476190476,0.0476190476190476,0.0,0.0,0.0476190476190476,4,0,3,3,6,0,2,3,2,0,1,0,0,1,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN(CCO)C1CCCC1,screening,143.131014164,27,10,1,3,2,1,23.47,35.628,0.741,1.1078324656411,-6.51494765229121,198.958052230193,-1.61308033863213,0.392049660875132,-6.1559640477398,4.78644696033052,6.28365148733383,1,10.496137106454,-3.88830902253681,-1.98865255587886,-10.4320961195501,0,10.496137106454,10.496137106454,1.0,10.496137106454,0.037037037037037,0.037037037037037,0.0,0.0,0.037037037037037,6,5,3,3,6,4,2,3,2,2,1,0,0,1,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN1CCCC(N(C)CCO)C1,screening,172.15756326,32,12,1,3,3,1,26.71,47.8239,0.989,-0.189631531349087,23.6931661799371,222.364304364724,-2.48827385094981,0.507773995306898,-8.44771305051182,4.52322397426856,7.49525837134334,1,9.58031583480582,-4.26998346143604,-2.37280521181086,-10.4436364364234,0,4.79015791740291,19.16063166961164,0.5,4.79015791740291,0.0625,0.03125,0.0,0.0,0.03125,5,3,6,6,10,4,2,5,2,3,1,0,2,1,1,9,2,1,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN1CCC(N(C)CCO)C1,screening,158.141913196,29,11,1,3,3,1,26.71,44.9123,0.989,-0.180748453987722,9.94942619291455,218.942174325408,-2.73332767473971,0.86176198100556,-8.47394776924312,2.24330038927367,6.74659216032111,1,10.8250375171097,-5.50578802578491,-3.60594915044864,-10.4141869560504,0,5.41251875855485,21.6500750342194,0.5,5.41251875855485,0.0689655172413793,0.0344827586206896,0.0,0.0,0.0344827586206896,4,2,6,6,8,2,2,5,2,1,1,0,0,1,1,8,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN1CCC(N(C)CCO)CC1,screening,172.15756326,32,12,1,3,3,1,26.71,47.8239,0.989,-0.191940067465415,23.6941964632243,222.367842627861,-2.37126631668863,0.507410154031883,-6.56387241969759,4.49076712518038,7.49525837134334,1,9.87406141596441,-4.56601983671102,-2.66745692565668,-10.4436410415136,0,4.937030707982205,19.74812283192882,0.5,4.937030707982205,0.0625,0.03125,0.0,0.0,0.03125,5,3,6,6,10,6,2,5,2,4,1,0,2,1,1,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN(CCO)CC1CCC1,screening,143.131014164,27,10,1,4,2,1,23.47,39.9139,0.741,0.900260922639564,-6.15535136797579,198.882582940077,-1.60491627165952,0.38596562972203,-6.05386687756428,4.08990243015747,6.28365148733383,1,9.99948319953068,-3.59923602662323,-1.70031310315136,-10.4291953466034,0,9.99948319953068,9.99948319953068,1.0,9.99948319953068,0.037037037037037,0.037037037037037,0.0,0.0,0.037037037037037,6,6,3,3,4,4,2,2,1,2,1,0,2,1,1,8,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN(CCO)CC1CCCCN1C,screening,186.173213324,35,13,1,4,3,1,26.71,50.7355,0.989,0.86325791189094,24.2106132669254,222.158793486608,-3.19482229053513,0.008330608972587,-8.800583101413,5.91870006186633,7.76088417085025,1,9.31344470479008,-2.95025352061244,-1.05545548232081,-10.5732478819084,1,4.65672235239504,18.62688940958016,0.5,4.65672235239504,0.0571428571428571,0.0285714285714285,0.5,0.5,0.0285714285714285,6,4,6,6,10,4,2,5,2,3,1,0,3,1,1,10,2,1,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
